,query,match,distance,query_video,match_video,original_basename_q,original_basename_m,label
1139,1418,1418,0.0,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,True
1140,1418,1140,0.27748447103011753,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,JHxblI1kF_o-a7a5a71059e27334996322da89671f20,False
1141,1418,1252,0.30130017014699345,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,lUCLW5yNB_c-6eaefb2cf76574a7ced189bc8647e55e,False
1142,1418,1326,0.3065607683041751,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
1143,1418,1836,0.31474997028176915,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5dfDTxEu_fM-1fca2cf6f380553fd1c0f146c617dc0d,False
1144,1418,336,0.3167752312782116,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
1145,1418,933,0.3181528806648826,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5bi3RyRDjhQ-d5ccfcd3a73dd5ecf46e0f1b3232f576,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5bi3RyRDjhQ-d5ccfcd3a73dd5ecf46e0f1b3232f576,False
1146,1418,968,0.32214015973482907,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,49d9ddb1b5f044cc9e43ec5ae968d83a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
1147,1418,975,0.3221742905263369,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,44f0ff2cabfb481ea01125da92a843ea,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
1148,1418,488,0.32346936565056944,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,lu67G7hVlUM-16d2596e3bb8f54032b01f54fc9d1770,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,lu67G7hVlUM-16d2596e3bb8f54032b01f54fc9d1770,False
1149,1418,2201,0.32359749213430183,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,L0_rkEpQEsQ-54252508d5c94919c1da0a537e6ecd91,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,L0_rkEpQEsQ-54252508d5c94919c1da0a537e6ecd91,False
1150,1418,1414,0.32433371797391863,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,b1f6d81fa22449289720015281b05bc8,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,VSxPuIzFDMA-a62ff1f9553fc77149e4bac131ee419e,False
1151,1418,653,0.32729431218047633,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8,False
1152,1418,662,0.32917991378954287,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,False
1153,1418,1211,0.3295791166380445,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,uqiZuNlulNY-20b1daf0b95a4fe6cfc350a3a34424e5,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,uqiZuNlulNY-20b1daf0b95a4fe6cfc350a3a34424e5,False
1154,1418,1286,0.3314681118863145,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,149f7cd30c7a4e309c56f069830d5472,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,False
1155,1418,517,0.33380462205253575,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,False
1156,1418,296,0.3348018108265153,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,j5pYPAZuy9M-3399c3e1648d74a9f86c9fd7ddcb025f,False
1157,1418,581,0.33703836400094894,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,3fa1220959194d298dfa460056cb5d85,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
1158,1418,1056,0.3380409352213695,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,RC-75r1V3l8-b42f998425e0bcca0a6b197073b259ef,False
1159,1418,499,0.3390880370670064,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,uLz-8S729sw-822890435aeade51a9c08721c9d3db2a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,uLz-8S729sw-822890435aeade51a9c08721c9d3db2a,False
1160,1418,1104,0.34150823732242286,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,hWjAAMoC3u8-054448970c8b6ea05677e7084c994b5a,False
1161,1418,1820,0.34763160502717677,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,6efef378a9224a54afa86e2bfa8f817f,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
1162,1418,1752,0.35109823385215994,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,sIoPX779ETw-9d4897cee4ab2fa9f15bf4ef5fe30138,False
1163,1418,1840,0.35370224933570077,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,FlO5h9bnmzE-b7202ba47e829e7a938002db4209fbd2,False
1164,1418,1546,0.35378185968826165,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d,False
1165,1418,359,0.3546485196709149,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,kygLM6mJu70-557fa2780af95ea53e83677f57b00cd2,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,kygLM6mJu70-557fa2780af95ea53e83677f57b00cd2,False
1166,1418,1053,0.35505793416352593,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,nT1F2tOv2vU-8523b9873c89ed77669b39d4d1c98f87,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,nT1F2tOv2vU-8523b9873c89ed77669b39d4d1c98f87,False
1167,1418,1479,0.3562970058665557,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,False
1168,1418,1490,0.3606791788790225,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,False
1169,1418,1458,0.36247952895121227,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,z64QnDwVFkQ-006cd411fd32304de9ddb6704175ade2,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,z64QnDwVFkQ-006cd411fd32304de9ddb6704175ade2,False
1170,1418,779,0.3630305889971295,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,BAy4ztYUaX8-c4192cba58779ef2291b623e2c866a5d,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,BAy4ztYUaX8-c4192cba58779ef2291b623e2c866a5d,False
1171,1418,187,0.36619101775286383,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,384762b3e28c49a3bffcbe5eef1577b1,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,xW0WYnr_zD4-cb470ee7cb73c51174f8afd7805a106a,False
1172,1418,369,0.36809508908872013,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,mzJwjnQfSd8-0780854ae14845f15f66c4de5b71d88a,False
1173,1418,1601,0.368428411097045,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,L05OESPYArg-5fc7b3ac8c615e2ceab6e1074f43987f,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,L05OESPYArg-5fc7b3ac8c615e2ceab6e1074f43987f,False
1174,1418,458,0.37179339557752283,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,zZaowf-6MSk-826c047568326b50db4b221851c667fe,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,zZaowf-6MSk-826c047568326b50db4b221851c667fe,False
1175,1418,659,0.3722836530613288,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5mcskKQTJCA-9ed2cf43f511e21d81fa4205c9a7fa42,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,5mcskKQTJCA-9ed2cf43f511e21d81fa4205c9a7fa42,False
1176,1418,2139,0.3725024803524955,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,JdUkla49suI-8b23dd7d932fd18badd0964bcf39c99d,False
1177,1418,612,0.375770982942279,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,d26468ddc9eb4436906535812429566b,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
1178,1418,282,0.3760106302109666,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,285554133cd14d82b8faac7d46fda24b,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
1179,1418,433,0.3764188588492296,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,3rb37ogopQg-1529fe303c2023ffbe4704741f9c8d0c,False
1180,1418,1057,0.37720132010962615,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Kfh4tuaUh1Q-c72a729ba366ba9eb353715f4b889872,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,Kfh4tuaUh1Q-c72a729ba366ba9eb353715f4b889872,False
1181,1418,2120,0.3778169959523437,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,aHUPXNbwQ-I-ff83ff894d7e42a5ac917fa5568cfff9,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,aHUPXNbwQ-I-ff83ff894d7e42a5ac917fa5568cfff9,False
1182,1418,1711,0.3789728164779911,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,False
1183,1418,654,0.38129993880626056,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,POKyG8LcUAU-d9b458ccd430f094d47cfea2c6aff72b,l0m5IicWl1A-4560787d1b8b6d973d384683b4225670,POKyG8LcUAU-d9b458ccd430f094d47cfea2c6aff72b,False
1184,181,181,0.0,4eb9ad34f1bd411485c373fb8cacb247,4eb9ad34f1bd411485c373fb8cacb247,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,True
1185,181,2130,0.22595436558988646,4eb9ad34f1bd411485c373fb8cacb247,899781d1ec5c4bbc94e51918a7ecac62,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,bpfli0ZF7do-606d605202d4ad7b0dadea8cfa790da3,False
1186,181,525,0.23955839892466835,4eb9ad34f1bd411485c373fb8cacb247,10f76d1b56d547998a9abb13ff96e0f0,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,RO3B6_yL1gk-1eadec850c689b91737eddffba3d177a,False
1187,181,1466,0.24088074404107143,4eb9ad34f1bd411485c373fb8cacb247,17f60675f799466d85fad43d6a9ec475,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
1188,181,1291,0.24185725589915916,4eb9ad34f1bd411485c373fb8cacb247,a18444977736411fab577643ad40e1c9,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,6yJuyFN4Ihg-90dfe7b732a24ef61fd52c5eae95162e,False
1189,181,1875,0.2507080593221061,4eb9ad34f1bd411485c373fb8cacb247,49d8315daf0a40b4a4337b0a975c5385,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,gf6OrSCp7zs-ba669e5435157528940e9793937b46fd,False
1190,181,840,0.26266562463998666,4eb9ad34f1bd411485c373fb8cacb247,66af3c5254ac4ac1984c05fa16ddc4af,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,xAIq2HtX_lk-7ddb270bece191e9e4dcab56fa46391e,False
1191,181,2076,0.26469368241347946,4eb9ad34f1bd411485c373fb8cacb247,7c32793061e54a7aa4450418768bff05,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,58xPhmS_U3g-c1271043195cdf163bfbf8dedb222a26,False
1192,181,329,0.2654058608870112,4eb9ad34f1bd411485c373fb8cacb247,19fa48bf09544f80a7953a3f5240f704,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,gHOKz_4h5S8-2cf2156b48ec3a6ccc26c2e6cbaa885a,False
1193,181,1753,0.2714671564946314,4eb9ad34f1bd411485c373fb8cacb247,8a15bc48beac4649b9cb008f70962044,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,IBOBWAB7XVw-82c59387d2986b00ac2f4327e8a9f288,False
1194,181,1624,0.2749031734174082,4eb9ad34f1bd411485c373fb8cacb247,c6391a5642cc45d7a7db6ea6076aab80,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,82KKCxXUAW8-bb274a3c804764d45d8daa89f170949e,False
1195,181,38,0.2785799128687204,4eb9ad34f1bd411485c373fb8cacb247,5205af57498541138578c8eb32206abd,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,1PgMbsvyIxY-6cf64a7f3efd734a6aa52004b06bd7c8,False
1196,181,414,0.2832122763101382,4eb9ad34f1bd411485c373fb8cacb247,5257b28e753840a389a9cb17be7cd54b,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
1197,181,1947,0.284411781038969,4eb9ad34f1bd411485c373fb8cacb247,662408c6ee294a2da965094852e67a8f,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,E9F02r50t1U-4e0e56e89f7a841355f0138eb40acf75,False
1198,181,1040,0.2885379178874232,4eb9ad34f1bd411485c373fb8cacb247,81ef480487d9463491582580731814cc,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,93hsYr5mg5k-112e46a5f90427b50cb831663254083d,False
1199,181,1543,0.29068910005299486,4eb9ad34f1bd411485c373fb8cacb247,5194fec5502249a7bb164be45a2b5b64,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,xAIq2HtX_lk-7ddb270bece191e9e4dcab56fa46391e,False
1200,181,974,0.2937663329896935,4eb9ad34f1bd411485c373fb8cacb247,bbfc869adf4a48ca84f77a791f6c1c2d,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9,False
1201,181,2166,0.2977559521982048,4eb9ad34f1bd411485c373fb8cacb247,7fa5ede584714a619491c733f8005e2d,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,1Nmebjpwkks-249ed7e85cfe9a94c540116a32881b74,False
1202,181,222,0.29845460700415277,4eb9ad34f1bd411485c373fb8cacb247,b2f9a688178549929239f79b83610639,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,ccbU4fEKjOQ-ed4dc2bde2e2d8f582b8b8b5ff74631b,False
1203,181,312,0.29854718372991945,4eb9ad34f1bd411485c373fb8cacb247,8f3baa357dde4442adb69abe786ded34,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,uBpM9JOItVs-59013a0702ada77d8f84c5e4cb68badb,False
1204,181,543,0.3070240993687113,4eb9ad34f1bd411485c373fb8cacb247,c4ae4abf035d4198bb3e86d972684d3b,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,flsevUvm098-ba74e90711c9692f2a6a1157a6eaf146,False
1205,181,1666,0.30959376848075,4eb9ad34f1bd411485c373fb8cacb247,277eba5c341b42c1a31682ced6ec8260,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,FPeKK6AU6BM-0332ad7ffcf384368c777ae72c9c9e3f,False
1206,181,1222,0.30982098279133774,4eb9ad34f1bd411485c373fb8cacb247,6573f7c3bb7f455a96b13de6544e15bf,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,JoxsB8x2mSc-f72ea72ee9bf3e8787d9a6498f8ef180,False
1207,181,16,0.32725860448083294,4eb9ad34f1bd411485c373fb8cacb247,12e6ca8f1c304a44b927fa4a6be95801,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,O01gadD46Xc-58f745fb330b40f4a6db119771760d9b,False
1208,181,1323,0.32743617103734174,4eb9ad34f1bd411485c373fb8cacb247,c6552047e5d04833b8f8040f4bfa5ca6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,GKUa6sPvcgo-1603d3e1e6c866967ecb9f6a0ea75d5e,False
1209,181,138,0.32883347944488106,4eb9ad34f1bd411485c373fb8cacb247,ff3607078ba449a283a841a87796d6c8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,G1APQPUX4Ls-013f1e07168ff9b590fce1edba85f32a,False
1210,181,273,0.3320626007719228,4eb9ad34f1bd411485c373fb8cacb247,9f499d87f8b2432fa560ee516bd3a6e8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,nHmJDnp2P_k-d5c986026db72c8fbc86944a94fc7b09,False
1211,181,1743,0.33441443746018795,4eb9ad34f1bd411485c373fb8cacb247,60b1c19a8df04c1688703b212a7d2218,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,False
1212,181,120,0.3349826593959067,4eb9ad34f1bd411485c373fb8cacb247,6bb05f5ac21b44de9566c1bec4e9230e,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,ClFMA0hTAj0-1c133ff9b289133f80d8ff46380e3976,False
1213,181,137,0.33660606178974894,4eb9ad34f1bd411485c373fb8cacb247,8d868eaf47884976975f8b0debe03605,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,cK45K5jojaI-a04c7caa0d6937b296d64fa794377fe2,False
1214,181,233,0.33866652254413876,4eb9ad34f1bd411485c373fb8cacb247,2b4e7ddab01a45879422920ad4807ffa,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,JHNrXuMp7_8-65bc736faaf4de679db6f2ee3b4aca1d,False
1215,181,609,0.3393813662503052,4eb9ad34f1bd411485c373fb8cacb247,18f75a94043140d0a10bfdb3b0c8c027,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Cs3UdskURWA-5b2aa6d7be40f9915aecf174418d8d7e,False
1216,181,1746,0.3408100065207154,4eb9ad34f1bd411485c373fb8cacb247,5b9c9487513e49a6b9106bec21faefc5,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,0skcZddaa3Q-389610305899163cf6ddad122a54954e,False
1217,181,1834,0.3429968821411229,4eb9ad34f1bd411485c373fb8cacb247,4efb1f54613b4dbb88c955cf8634a789,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,kq0Zs2c2sZU-1829c1345a7fddebde0a48b5ba3d4a81,False
1218,181,1471,0.344796436320197,4eb9ad34f1bd411485c373fb8cacb247,118dfc2e7bbd4a7c9bc672d6f0a5eb5b,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,lAwYcNky-uk-4e8b7aaced7cc2e8f6e146e9eb47a803,False
1219,181,943,0.34645619396630656,4eb9ad34f1bd411485c373fb8cacb247,2676fbefe121488d93798a4094111f9e,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Aj3kbW6JjZo-b6068511cd43d5be68c5a14daae8927a,False
1220,181,199,0.3516313656816537,4eb9ad34f1bd411485c373fb8cacb247,a1930b845b1d4a9a8834e7df0e2500f6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,TBoKUTYWLws-070ffb0e9d0a26dc43d50f7abc596d5d,False
1221,181,545,0.35361648038272836,4eb9ad34f1bd411485c373fb8cacb247,3b43d0fe63574cd9b9c6e2fc260ce7d7,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,kzsKTdTOv-A-c28eae2362c8dae45c36042ec930f196,False
1222,181,521,0.3652909994119271,4eb9ad34f1bd411485c373fb8cacb247,4fdeb8c434534ba196e64d4f557a4bf6,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Jn-K0JVVnHY-b0cddbfec1a38cc8de863ea986e1dcbe,False
1223,181,2127,0.36658060020616706,4eb9ad34f1bd411485c373fb8cacb247,1162c21e9db74636ba756ff58a467d14,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,4LIuaLBTc40-00bf70264109019a3aa6cc45dd1f3b81,False
1224,181,92,0.37070201562852156,4eb9ad34f1bd411485c373fb8cacb247,cf73cb7dee16490ba3413a37cf5135e8,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,y-bLKCswzZE-f1de4a1faafd9e07e80f9bcf85d3ac6f,False
1225,181,1132,0.3766148755227098,4eb9ad34f1bd411485c373fb8cacb247,6612811ed1864a5aa03402872779498f,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,epjbvDTIdF0-0eca92847d6dbf683f9afea77a544124,False
1226,181,713,0.37850644267217165,4eb9ad34f1bd411485c373fb8cacb247,Nsr-9NewKgc-41657325a333c7c6dc47cd7e13876ed0,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,Nsr-9NewKgc-41657325a333c7c6dc47cd7e13876ed0,False
1227,181,2191,0.3810348740903984,4eb9ad34f1bd411485c373fb8cacb247,22f113b512234419900ff0e8c882fe54,wjL71_eSd4Q-59a7499a24e804deb63410f6ee7b37bb,J1TjxYW5KGk-ca58667fe322a513f52d803c5ec4aad9,False
1228,590,590,0.0,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,True
1229,590,818,0.2618914404607306,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,BtoOYZD9fKM-c7685c16e20c5db26e41c5db90d33d01,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,BtoOYZD9fKM-c7685c16e20c5db26e41c5db90d33d01,False
1230,590,732,0.2866703918847502,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,lXFGn6Oc9to-e53fe9a1ff84cfaf815931fb9695fd1c,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,lXFGn6Oc9to-e53fe9a1ff84cfaf815931fb9695fd1c,False
1231,590,1546,0.29293840816325317,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,Sj_me_1_Lnk-19b3194e7f877e0e182fa5e43080883d,False
1232,590,565,0.29297573591889786,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,T5n5PiMF93s-42c5b2f4bca04483e5fe23cdf38c3b7c,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,T5n5PiMF93s-42c5b2f4bca04483e5fe23cdf38c3b7c,False
1233,590,1479,0.31176857206908554,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,False
1234,590,1943,0.320272772679639,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,NQ7Tc49Ufq4-6cdbfc0c98a861b99bba82989c4ac4b5,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,NQ7Tc49Ufq4-6cdbfc0c98a861b99bba82989c4ac4b5,False
1235,590,1629,0.3292715110592147,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,False
1236,590,726,0.3309190904974825,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,figXZeeY1HU-1be557e76cf50edfb4bd8050c0147d35,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,figXZeeY1HU-1be557e76cf50edfb4bd8050c0147d35,False
1237,590,2182,0.33276280957250703,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,qJGVAB6MNWc-8f1196303ae4d5dd179893aa8c18dd79,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c,False
