,query,match,distance,query_video,match_video
4286,784,784,0.0,82a0fdb5479c455ea86f434a999af722,82a0fdb5479c455ea86f434a999af722
4287,784,1161,0.2599682052656395,82a0fdb5479c455ea86f434a999af722,puME6wQyP98-f9659f8e6dcac0a1a45e7ea1741f28b8
4288,786,786,0.0,5a4da67ee4e14520914c2136128ee47c,5a4da67ee4e14520914c2136128ee47c
4289,786,398,0.25239377608587654,5a4da67ee4e14520914c2136128ee47c,4d8ab97dd04244828ace116d3a9baea2
4290,805,805,0.0,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b
4291,805,2658,0.19857763969035594,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b,30a5c813ef6b4e50b3ba65c246c09511
4292,811,811,0.0,4e5634c9f19240b5b811d1c54063c684,4e5634c9f19240b5b811d1c54063c684
4293,811,812,0.09829230541621464,4e5634c9f19240b5b811d1c54063c684,pE82DfsK_Cg-e8885ca8e282be8ba607b4b9441b4258
4294,812,812,0.0,pE82DfsK_Cg-e8885ca8e282be8ba607b4b9441b4258,pE82DfsK_Cg-e8885ca8e282be8ba607b4b9441b4258
4295,812,811,0.09829230541621464,pE82DfsK_Cg-e8885ca8e282be8ba607b4b9441b4258,4e5634c9f19240b5b811d1c54063c684
4296,813,813,0.0,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747
4297,813,1158,0.23647739609150595,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747,57342a26f3a84df882a88ed722edea8d
4298,816,816,0.0,45324989e5c9480fbd486207834a3a91,45324989e5c9480fbd486207834a3a91
4299,816,284,0.26476147183948184,45324989e5c9480fbd486207834a3a91,981f85e6bbab4dfcbca1d197274223c6
4300,820,820,0.0,abd14a678aea4e6a9939c89bf948d9c2,abd14a678aea4e6a9939c89bf948d9c2
4301,820,3007,0.24400067241033074,abd14a678aea4e6a9939c89bf948d9c2,58xPhmS_U3g-c1271043195cdf163bfbf8dedb222a26
4302,821,821,0.0,od11J80Hrkc-3d9cc7f435053c9c5f7273919e14952f,od11J80Hrkc-3d9cc7f435053c9c5f7273919e14952f
4303,821,921,0.17776809434131466,od11J80Hrkc-3d9cc7f435053c9c5f7273919e14952f,238ed459f9a0415683af0c5a08d35f3a
4304,828,828,0.0,qW-ru-pJnUk-b0b452de7156749c9d23b50222dc7527,qW-ru-pJnUk-b0b452de7156749c9d23b50222dc7527
4305,828,124,0.23738761463281832,qW-ru-pJnUk-b0b452de7156749c9d23b50222dc7527,597b2048f9cb4240b2b8e62a18355302
4306,830,830,0.0,1bc01fe9862b499c958979e0062ce722,1bc01fe9862b499c958979e0062ce722
4307,830,250,0.29206089449911593,1bc01fe9862b499c958979e0062ce722,caf078d050f34a46a5c7221f0cab9a78
4308,831,831,0.0,8RSmLgd4Kx0-5f5665c5926f894124c96c1b7098f14b,8RSmLgd4Kx0-5f5665c5926f894124c96c1b7098f14b
4309,831,3783,0.15372716858181082,8RSmLgd4Kx0-5f5665c5926f894124c96c1b7098f14b,29882b3d817c418ca92182410e26a802
4310,835,835,0.0,6NAQ9c4EVTs-6b8a5843f4efb1fd7d25a58c1bde3296,6NAQ9c4EVTs-6b8a5843f4efb1fd7d25a58c1bde3296
4311,835,311,0.030613570010544103,6NAQ9c4EVTs-6b8a5843f4efb1fd7d25a58c1bde3296,d125044aa0fe40d680c022b7f20243aa
4312,850,850,0.0,2f1a076a1d5f46f1b111c378d7ad4975,2f1a076a1d5f46f1b111c378d7ad4975
4313,850,960,0.25914500734601986,2f1a076a1d5f46f1b111c378d7ad4975,09b9cd8c58014efc9c0f725cb48da9b8
4314,854,854,0.0,a8d0efb460894939a5431a1f023f8b5c,a8d0efb460894939a5431a1f023f8b5c
4315,854,2167,0.2646655239138736,a8d0efb460894939a5431a1f023f8b5c,7MgVTwPdVhY-996ab24298d94452b23b6d4dcc7eae87
4316,870,870,0.0,NtDPmh9PBCE-eb944ef0fd04245361b5270319febe56,NtDPmh9PBCE-eb944ef0fd04245361b5270319febe56
4317,870,18,0.12834897813814425,NtDPmh9PBCE-eb944ef0fd04245361b5270319febe56,becdd47c234c4ce6813ced80dc7c2abc
4318,884,884,0.0,908449e617264e9faa8638468aa406ba,908449e617264e9faa8638468aa406ba
4319,884,1973,0.22024605324884522,908449e617264e9faa8638468aa406ba,FUAfocJA6N8-bbc2da79edc83af7e255d14509ca02e5
4320,897,897,0.0,2780100b0919474a9036629758b4b9d9,2780100b0919474a9036629758b4b9d9
4321,897,3635,0.28511700091852304,2780100b0919474a9036629758b4b9d9,4aa7c6314f1446d5b75e6964cf4929bf
4322,911,911,0.0,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b
4323,911,2973,0.21347288778681314,4Qpcf3Kx6xI-ac5647fba065f6679c92ee15cc428a8b,bhUSJEpNwBs-6001935c454b584c7579acc5f2691dbb
4324,912,912,0.0,158948e12c974a4c915b697810b6d535,158948e12c974a4c915b697810b6d535
4325,912,3760,0.18918884572985914,158948e12c974a4c915b697810b6d535,qFXYnob7oIs-8dac5e7a626c06effd800e6917b3f95c
4326,916,916,0.0,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784
4327,916,3837,0.26480003200700575,Gxb97nMrLHM-562225efb0537cfe01b73c9737116784,9ed020f817b84b8f87aba8d5444cceae
4328,919,919,0.0,FHF8jy9U694-416457c565713a90334d032a75d3ff93,FHF8jy9U694-416457c565713a90334d032a75d3ff93
4329,919,2881,0.1961334243870804,FHF8jy9U694-416457c565713a90334d032a75d3ff93,d444a903101a4a68bafc1627d4c58ee6
4330,921,921,0.0,238ed459f9a0415683af0c5a08d35f3a,238ed459f9a0415683af0c5a08d35f3a
4331,921,821,0.17776809434131466,238ed459f9a0415683af0c5a08d35f3a,od11J80Hrkc-3d9cc7f435053c9c5f7273919e14952f
4332,922,922,0.0,1a47f2d52b6a422a87ee166e18d5363e,1a47f2d52b6a422a87ee166e18d5363e
